Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
500870,84033,FLAG OF ST GEORGE ,99,2010-03-10 13:24:00,0.0,,United Kingdom
500888,37450,,-6,2010-03-10 16:06:00,0.0,,United Kingdom
500897,22139,,1,2010-03-11 08:57:00,0.0,,United Kingdom
500905,21321,,-23,2010-03-11 10:19:00,0.0,,United Kingdom
500908,79026B,,-22,2010-03-11 10:20:00,0.0,,United Kingdom
500909,21536,,-23,2010-03-11 10:20:00,0.0,,United Kingdom
500907,84997D,,-6,2010-03-11 10:20:00,0.0,,United Kingdom
500906,84595B,,-45,2010-03-11 10:20:00,0.0,,United Kingdom
500910,79072,,-40,2010-03-11 10:21:00,0.0,,United Kingdom
500911,22035,,-100,2010-03-11 10:22:00,0.0,,United Kingdom
500912,21223,,-13,2010-03-11 10:22:00,0.0,,United Kingdom
500913,72799A,,-11,2010-03-11 10:23:00,0.0,,United Kingdom
500915,84614C,,-62,2010-03-11 10:23:00,0.0,,United Kingdom
500914,85231L,,-260,2010-03-11 10:23:00,0.0,,United Kingdom
500916,21734,,-20,2010-03-11 10:24:00,0.0,,United Kingdom
500927,21984,,6,2010-03-11 11:43:00,0.0,,United Kingdom
500926,21734,,-9,2010-03-11 11:43:00,0.0,,United Kingdom
501012,21623,,36,2010-03-11 15:40:00,0.0,,United Kingdom
501021,22359,temp,100,2010-03-11 16:23:00,0.0,,United Kingdom
501023,22361,temp,100,2010-03-11 16:23:00,0.0,,United Kingdom
501022,22360,temp,100,2010-03-11 16:23:00,0.0,,United Kingdom
501025,22363,temp,100,2010-03-11 16:24:00,0.0,,United Kingdom
501026,22364,,100,2010-03-11 16:24:00,0.0,,United Kingdom
501024,22362,,100,2010-03-11 16:24:00,0.0,,United Kingdom
501032,22125,,31,2010-03-11 18:11:00,0.0,,United Kingdom
501040,21041,missing,-160,2010-03-12 09:38:00,0.0,,United Kingdom
501105,17013C,,-3,2010-03-12 13:39:00,0.0,,United Kingdom
501106,20860,,-10,2010-03-12 13:40:00,0.0,,United Kingdom
501107,21385,,-100,2010-03-12 13:43:00,0.0,,United Kingdom
501108,84875A,,-28,2010-03-12 13:44:00,0.0,,United Kingdom
501109,77081,missing,-233,2010-03-12 13:44:00,0.0,,United Kingdom
501111,84902,,-60,2010-03-12 13:45:00,0.0,,United Kingdom
501110,47591C,missing,-300,2010-03-12 13:45:00,0.0,,United Kingdom
501112,35970,,11,2010-03-12 13:46:00,0.0,,United Kingdom
501113,84855,,24,2010-03-12 14:01:00,0.0,,United Kingdom
501115,20688,,420,2010-03-12 14:05:00,0.0,,United Kingdom
501116,20689,,39,2010-03-12 14:06:00,0.0,,United Kingdom
501162,20989,,1,2010-03-15 09:32:00,0.0,,United Kingdom
501163,84767,,1,2010-03-15 09:33:00,0.0,,United Kingdom
501165,84437A,,47,2010-03-15 09:41:00,0.0,,United Kingdom
501173,22146,,-5,2010-03-15 10:48:00,0.0,,United Kingdom
501179,84447,,-54,2010-03-15 11:18:00,0.0,,United Kingdom
501180,84458,,-45,2010-03-15 11:23:00,0.0,,United Kingdom
501183,21255,,44,2010-03-15 11:41:00,0.0,,United Kingdom
501185,82607C,damages,-67,2010-03-15 11:56:00,0.0,,United Kingdom
501202,21837,,-8,2010-03-15 12:15:00,0.0,,United Kingdom
501286,16161P,,30,2010-03-15 14:56:00,0.0,,United Kingdom
501287,85053,,4,2010-03-15 15:05:00,0.0,,United Kingdom
501288,84840,,-40,2010-03-15 15:07:00,0.0,,United Kingdom
501294,72739C,,-134,2010-03-15 15:48:00,0.0,,United Kingdom
501309,16244A,,7,2010-03-16 09:03:00,0.0,,United Kingdom
501448,82494L,,-47,2010-03-16 14:53:00,0.0,,United Kingdom
501527,35001B,,6,2010-03-17 12:30:00,0.0,,United Kingdom
501555,84657,,-72,2010-03-17 16:10:00,0.0,,United Kingdom
501561,37509,,36,2010-03-17 16:57:00,0.0,,United Kingdom
501615,47587A,12'S SOLD AS 1?,-1060,2010-03-18 11:06:00,0.0,,United Kingdom
501644,21768,,-2,2010-03-18 12:33:00,0.0,,United Kingdom
501683,DOT,DOTCOM POSTAGE,1,2010-03-18 16:32:00,0.0,,United Kingdom
501804,46137D,,-25,2010-03-19 13:59:00,0.0,,United Kingdom
501833,84402D,,4,2010-03-19 16:44:00,0.0,,United Kingdom
501835,84467,,-30,2010-03-19 16:55:00,0.0,,United Kingdom
501838,20804,,1,2010-03-19 17:11:00,0.0,,United Kingdom
501837,84081,,-2,2010-03-19 17:11:00,0.0,,United Kingdom
501839,37379B,,-65,2010-03-19 17:12:00,0.0,,United Kingdom
501840,84680,,-1,2010-03-19 17:12:00,0.0,,United Kingdom
501841,47556B,,-12,2010-03-19 17:13:00,0.0,,United Kingdom
501842,20989,,2,2010-03-19 17:13:00,0.0,,United Kingdom
501843,79413,,1,2010-03-19 17:13:00,0.0,,United Kingdom
501933,84219,,1,2010-03-22 11:32:00,0.0,,United Kingdom
501932,21752,,1,2010-03-22 11:32:00,0.0,,United Kingdom
501946,79303D,,15,2010-03-22 11:54:00,0.0,,United Kingdom
501949,22193,,-5,2010-03-22 11:55:00,0.0,,United Kingdom
501948,82607E,,-20,2010-03-22 11:55:00,0.0,,United Kingdom
501950,17164D,,-14,2010-03-22 11:56:00,0.0,,United Kingdom
501952,37352,,-89,2010-03-22 11:57:00,0.0,,United Kingdom
501951,84985B,,-27,2010-03-22 11:57:00,0.0,,United Kingdom
501954,84993B,,-93,2010-03-22 11:58:00,0.0,,United Kingdom
501953,37351,,-28,2010-03-22 11:58:00,0.0,,United Kingdom
501956,21091,,-12,2010-03-22 11:59:00,0.0,,United Kingdom
501955,21076,,-92,2010-03-22 11:59:00,0.0,,United Kingdom
501958,84989B,,-100,2010-03-22 12:00:00,0.0,,United Kingdom
501957,21663,,-13,2010-03-22 12:00:00,0.0,,United Kingdom
502030,46000S,POLYESTER FILLER PAD 40x40cm,25,2010-03-22 13:11:00,0.0,,United Kingdom
502031,21542,missing,-900,2010-03-22 13:14:00,0.0,,United Kingdom
502032,75149N,missing,-394,2010-03-22 13:15:00,0.0,,United Kingdom
502033,84746,,-66,2010-03-22 13:17:00,0.0,,United Kingdom
502034,84990,,-300,2010-03-22 13:18:00,0.0,,United Kingdom
502364,84469,,18,2010-03-24 11:20:00,0.0,,United Kingdom
502414,84909A,,-5,2010-03-24 12:00:00,0.0,,United Kingdom
502457,84016,ebay sales,-5200,2010-03-24 14:20:00,0.0,,United Kingdom
502458,84016,ebay sales,-5000,2010-03-24 14:21:00,0.0,,United Kingdom
502469,84016,FLAG OF ST GEORGE CAR FLAG,899,2010-03-24 15:39:00,0.0,,United Kingdom
502564,84414B,damaged,-12,2010-03-25 11:53:00,0.0,,United Kingdom
502619,46000M,POLYESTER FILLER PAD 45x45cm,20,2010-03-25 14:56:00,0.0,,United Kingdom
502642,21384,,-150,2010-03-25 16:42:00,0.0,,United Kingdom
502644,21440,,-60,2010-03-25 16:47:00,0.0,,United Kingdom
502645,75013B,,-20,2010-03-25 16:47:00,0.0,,United Kingdom
502646,47587A,,-161,2010-03-25 16:48:00,0.0,,United Kingdom
502647,84984B,,71,2010-03-25 16:48:00,0.0,,United Kingdom
502649,84984C,,-8,2010-03-25 16:56:00,0.0,,United Kingdom
502650,20783,,-37,2010-03-25 16:57:00,0.0,,United Kingdom
502651,84926C,,-39,2010-03-25 16:58:00,0.0,,United Kingdom
502652,84926C,,-10,2010-03-25 16:58:00,0.0,,United Kingdom
502654,85196,,-328,2010-03-25 16:59:00,0.0,,United Kingdom
502655,85200,,-42,2010-03-25 17:00:00,0.0,,United Kingdom
502656,85200,,-10,2010-03-25 17:00:00,0.0,,United Kingdom
502657,22290,,-25,2010-03-25 17:01:00,0.0,,United Kingdom
502658,85206B,,-50,2010-03-25 17:01:00,0.0,,United Kingdom
502750,21102,,-127,2010-03-26 13:09:00,0.0,,United Kingdom
502754,72755D,missing,-130,2010-03-26 13:37:00,0.0,,United Kingdom
502774,72755C,,-57,2010-03-26 14:36:00,0.0,,United Kingdom
502775,72755D,,-22,2010-03-26 14:36:00,0.0,,United Kingdom
502780,72753B,,-23,2010-03-26 14:38:00,0.0,,United Kingdom
502777,20888,,-41,2010-03-26 14:38:00,0.0,,United Kingdom
502778,20889,,-37,2010-03-26 14:38:00,0.0,,United Kingdom
502782,17109A,,61,2010-03-26 14:41:00,0.0,,United Kingdom
502907,84533B,,-38,2010-03-29 13:03:00,0.0,,United Kingdom
502926,47503G,,-267,2010-03-29 14:24:00,0.0,,United Kingdom
502927,47504G,,-3140,2010-03-29 14:25:00,0.0,,United Kingdom
503239,46000P,,-10,2010-03-30 17:52:00,0.0,,United Kingdom
503238,46000M,,-20,2010-03-30 17:52:00,0.0,,United Kingdom
503240,21463,damaged,-37,2010-03-30 17:53:00,0.0,,United Kingdom
503429,84750A,damages,-85,2010-03-31 17:53:00,0.0,,United Kingdom
503500,85196,,11,2010-04-01 12:30:00,0.0,,United Kingdom
503501,85206B,,20,2010-04-01 12:30:00,0.0,,United Kingdom
503519,21384,,100,2010-04-01 13:07:00,0.0,,United Kingdom
503520,20934,,-112,2010-04-01 13:08:00,0.0,,United Kingdom
503521,79338,,-37,2010-04-01 13:09:00,0.0,,United Kingdom
503522,21759,,-8,2010-04-01 13:09:00,0.0,,United Kingdom
503523,84770,,-31,2010-04-01 13:10:00,0.0,,United Kingdom
503525,40018E,,-17,2010-04-01 13:11:00,0.0,,United Kingdom
503524,48195,,6,2010-04-01 13:11:00,0.0,,United Kingdom
503526,84791,,-11,2010-04-01 13:12:00,0.0,,United Kingdom
503528,20958,,-4,2010-04-01 13:13:00,0.0,,United Kingdom
503530,35978,,48,2010-04-01 13:14:00,0.0,,United Kingdom
503529,21549,,-23,2010-04-01 13:14:00,0.0,,United Kingdom
503552,85014D,,1,2010-04-01 15:16:00,0.0,,United Kingdom
503553,22146,,74,2010-04-01 15:18:00,0.0,,United Kingdom
503554,22148,,-30,2010-04-01 15:19:00,0.0,,United Kingdom
503555,84447,,5,2010-04-01 15:19:00,0.0,,United Kingdom
503556,37326,,2,2010-04-01 15:19:00,0.0,,United Kingdom
503557,21385,,15,2010-04-01 15:20:00,0.0,,United Kingdom
503558,72750C,,2,2010-04-01 15:20:00,0.0,,United Kingdom
503559,84925A,,1,2010-04-01 15:21:00,0.0,,United Kingdom
503560,84814A,,1,2010-04-01 15:21:00,0.0,,United Kingdom
503561,84750A,,3,2010-04-01 15:21:00,0.0,,United Kingdom
503564,85167A,,2,2010-04-01 15:22:00,0.0,,United Kingdom
503562,84219,,1,2010-04-01 15:22:00,0.0,,United Kingdom
503563,84746,,2,2010-04-01 15:22:00,0.0,,United Kingdom
503566,21173,,1,2010-04-01 15:23:00,0.0,,United Kingdom
503565,22290,,1,2010-04-01 15:23:00,0.0,,United Kingdom
503585,22459,CAST IRON HOOK GARDEN TROWEL,8,2010-04-01 17:13:00,0.0,13047.0,United Kingdom
503585,22458,CAST IRON HOOK GARDEN FORK,8,2010-04-01 17:13:00,0.0,13047.0,United Kingdom
503596,84467,,11,2010-04-06 09:21:00,0.0,,United Kingdom
503686,17108D,missing?,-716,2010-04-06 12:41:00,0.0,,United Kingdom
503699,21770,,-19,2010-04-06 13:31:00,0.0,,United Kingdom
503701,20993,,-114,2010-04-06 13:32:00,0.0,,United Kingdom
503700,85220,,-276,2010-04-06 13:32:00,0.0,,United Kingdom
503707,22173,,-21,2010-04-06 14:04:00,0.0,,United Kingdom
503727,21321,,5,2010-04-06 16:48:00,0.0,,United Kingdom
503816,37461,,-74,2010-04-07 14:45:00,0.0,,United Kingdom
503817,37410,,-55,2010-04-07 14:46:00,0.0,,United Kingdom
503819,20814,,-15,2010-04-07 14:47:00,0.0,,United Kingdom
503818,21193,,1,2010-04-07 14:47:00,0.0,,United Kingdom
503820,22028,,-40,2010-04-07 14:48:00,0.0,,United Kingdom
503843,84914A,,8,2010-04-07 17:21:00,0.0,,United Kingdom
503874,22054,,-8,2010-04-08 11:38:00,0.0,,United Kingdom
503873,85066,,-3,2010-04-08 11:38:00,0.0,,United Kingdom
503872,22180,,-28,2010-04-08 11:38:00,0.0,,United Kingdom
503940,20783,HEART EAR MUFF HEADPHONES,1,2010-04-08 14:47:00,0.0,,United Kingdom
503952,16202C,,-32,2010-04-08 15:46:00,0.0,,United Kingdom
503992,35821B,gone,-21,2010-04-09 11:02:00,0.0,,United Kingdom
503993,35824C,damaged,-58,2010-04-09 11:02:00,0.0,,United Kingdom
504104,22398,MAGNETS PACK OF 4 SWALLOWS,1,2010-04-09 14:54:00,0.0,,United Kingdom
504106,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,2,2010-04-09 14:55:00,0.0,,United Kingdom
504194,84467,,-40,2010-04-12 10:12:00,0.0,,United Kingdom
504309,22197,,-1020,2010-04-12 14:38:00,0.0,,United Kingdom
504311,22197,,-9200,2010-04-12 14:39:00,0.0,,United Kingdom
504364,22037,,-108,2010-04-13 10:48:00,0.0,,United Kingdom
504367,22037,found again,50,2010-04-13 10:54:00,0.0,,United Kingdom
504445,22467,,-1800,2010-04-13 14:38:00,0.0,,United Kingdom
504446,22719,,1800,2010-04-13 14:39:00,0.0,,United Kingdom
504453,22528,,4800,2010-04-13 15:34:00,0.0,,United Kingdom
504455,22528,,-4800,2010-04-13 15:34:00,0.0,,United Kingdom
504456,22558,,4800,2010-04-13 15:35:00,0.0,,United Kingdom
504457,22558,,-4800,2010-04-13 15:35:00,0.0,,United Kingdom
504476,84875D,,128,2010-04-14 09:51:00,0.0,,United Kingdom
504531,47570,,-20,2010-04-14 11:40:00,0.0,,United Kingdom
504530,47570,,-114,2010-04-14 11:40:00,0.0,,United Kingdom
504590,84578,damages,-52,2010-04-15 10:25:00,0.0,,United Kingdom
504839,21757,,-18,2010-04-16 15:21:00,0.0,,United Kingdom
505016,46000P,POLYESTER FILLER PAD 65CMx65CM,10,2010-04-19 13:52:00,0.0,,United Kingdom
505069,47503A,,2651,2010-04-19 17:02:00,0.0,,United Kingdom
505071,84467,,38,2010-04-19 17:14:00,0.0,,United Kingdom
505072,22180,,11,2010-04-19 17:14:00,0.0,,United Kingdom
505074,22429,,1,2010-04-19 17:15:00,0.0,,United Kingdom
505073,20685,,3,2010-04-19 17:15:00,0.0,,United Kingdom
505083,22376,AIRLINE BAG VINTAGE JET SET WHITE,1,2010-04-20 09:56:00,0.0,12623.0,Germany
505149,84932D,damages,-16,2010-04-20 11:38:00,0.0,,United Kingdom
505216,84466,,-140,2010-04-21 10:18:00,0.0,,United Kingdom
505217,37501,,327,2010-04-21 10:24:00,0.0,,United Kingdom
505218,84247H,,16,2010-04-21 10:26:00,0.0,,United Kingdom
505219,21255,,3,2010-04-21 10:26:00,0.0,,United Kingdom
505221,21663,,2,2010-04-21 10:27:00,0.0,,United Kingdom
505220,47504G,,25,2010-04-21 10:27:00,0.0,,United Kingdom
505222,21321,,1,2010-04-21 10:27:00,0.0,,United Kingdom
505225,90197D,,1,2010-04-21 10:28:00,0.0,,United Kingdom
505224,84971L,,1,2010-04-21 10:28:00,0.0,,United Kingdom
505223,21752,,2,2010-04-21 10:28:00,0.0,,United Kingdom
505285,85221,?,-1120,2010-04-21 11:48:00,0.0,,United Kingdom
505355,84757,,5,2010-04-21 15:06:00,0.0,,United Kingdom
505457,72760B,,-26,2010-04-22 11:35:00,0.0,,United Kingdom
505539,47570,,13,2010-04-22 17:58:00,0.0,,United Kingdom
505638,21929,?,-420,2010-04-23 13:41:00,0.0,,United Kingdom
505687,84932B,,-13,2010-04-23 16:51:00,0.0,,United Kingdom
505690,85164B,,-12,2010-04-23 17:54:00,0.0,,United Kingdom
505691,85119,,-40,2010-04-23 17:55:00,0.0,,United Kingdom
505692,21504,,-100,2010-04-23 17:56:00,0.0,,United Kingdom
505693,21892,,-80,2010-04-23 17:56:00,0.0,,United Kingdom
505749,35972,,-170,2010-04-26 09:25:00,0.0,,United Kingdom
505750,21672,,-80,2010-04-26 09:27:00,0.0,,United Kingdom
505751,16202E,,-46,2010-04-26 09:29:00,0.0,,United Kingdom
505752,35824P,damages,-26,2010-04-26 09:41:00,0.0,,United Kingdom
505753,72750A,damages,-54,2010-04-26 09:43:00,0.0,,United Kingdom
505754,84869,damages,-13,2010-04-26 09:43:00,0.0,,United Kingdom
505758,79341,,-135,2010-04-26 10:18:00,0.0,,United Kingdom
505759,79342B,,-173,2010-04-26 10:19:00,0.0,,United Kingdom
505760,79323B,,-127,2010-04-26 10:20:00,0.0,,United Kingdom
505761,79323G,,-84,2010-04-26 10:21:00,0.0,,United Kingdom
505764,79323LP,,-8,2010-04-26 10:25:00,0.0,,United Kingdom
505763,79323GR,,-240,2010-04-26 10:25:00,0.0,,United Kingdom
505765,79323P,,-218,2010-04-26 10:26:00,0.0,,United Kingdom
505767,79323S,,-88,2010-04-26 10:26:00,0.0,,United Kingdom
505768,79323W,,-136,2010-04-26 10:27:00,0.0,,United Kingdom
505892,21955,,-44,2010-04-26 14:37:00,0.0,,United Kingdom
505935,gift_0001_30,,3,2010-04-26 14:54:00,0.0,,United Kingdom
506101,21858,dirty,-1,2010-04-27 13:12:00,0.0,,United Kingdom
506102,21853,,-3,2010-04-27 13:12:00,0.0,,United Kingdom
506103,84627,,29,2010-04-27 13:15:00,0.0,,United Kingdom
506105,20747,,8,2010-04-27 13:18:00,0.0,,United Kingdom
506104,20747,,5,2010-04-27 13:18:00,0.0,,United Kingdom
506106,85113,,1,2010-04-27 13:18:00,0.0,,United Kingdom
506280,47505,Damp and rusty,-420,2010-04-28 16:01:00,0.0,,United Kingdom
506307,84599,,-24,2010-04-29 10:50:00,0.0,,United Kingdom
506379,47505,,-20,2010-04-29 12:18:00,0.0,,United Kingdom
506393,84016,FLAG OF ST GEORGE CAR FLAG,299,2010-04-29 13:10:00,0.0,,United Kingdom
A506401,B,Adjust bad debt,1,2010-04-29 13:36:00,-53594.36,,United Kingdom
506567,84837,,-30,2010-04-30 12:53:00,0.0,,United Kingdom
506568,84837,,-10,2010-04-30 12:53:00,0.0,,United Kingdom
506571,84016,FLAG OF ST GEORGE CAR FLAG,3600,2010-04-30 13:04:00,0.0,,United Kingdom
506576,46000M,POLYESTER FILLER PAD 45x45cm,20,2010-04-30 13:41:00,0.0,,United Kingdom
506580,22364,GLASS JAR DIGESTIVE BISCUITS,1,2010-04-30 14:09:00,0.0,,United Kingdom
506580,22202,MILK PAN PINK RETROSPOT,1,2010-04-30 14:09:00,0.0,,United Kingdom
506580,22200,FRYING PAN PINK POLKADOT ,1,2010-04-30 14:09:00,0.0,,United Kingdom
506580,22197,SMALL POPCORN HOLDER,3,2010-04-30 14:09:00,0.0,,United Kingdom
506580,22073,RED RETROSPOT STORAGE JAR,1,2010-04-30 14:09:00,0.0,,United Kingdom
506580,21955,DOOR MAT UNION JACK GUNS AND ROSES,2,2010-04-30 14:09:00,0.0,,United Kingdom
506580,21533,RETRO SPOT LARGE MILK JUG,1,2010-04-30 14:09:00,0.0,,United Kingdom
506580,21531,RED RETROSPOT SUGAR JAM BOWL,3,2010-04-30 14:09:00,0.0,,United Kingdom
506580,21524,DOOR MAT SPOTTY HOME SWEET HOME,1,2010-04-30 14:09:00,0.0,,United Kingdom
506580,21523,DOOR MAT FANCY FONT HOME SWEET HOME,6,2010-04-30 14:09:00,0.0,,United Kingdom
506580,20711,JUMBO BAG TOYS ,1,2010-04-30 14:09:00,0.0,,United Kingdom
506580,20685,DOOR MAT RED SPOT,2,2010-04-30 14:09:00,0.0,,United Kingdom
506580,79321,CHILLI LIGHTS,1,2010-04-30 14:09:00,0.0,,United Kingdom
506580,48197,DOOR MAT BIRD ON THE WIRE,3,2010-04-30 14:09:00,0.0,,United Kingdom
506580,48194,DOOR MAT HEARTS,6,2010-04-30 14:09:00,0.0,,United Kingdom
506580,48189,DOOR MAT FRIENDSHIP ,1,2010-04-30 14:09:00,0.0,,United Kingdom
506580,48188,DOOR MAT WELCOME PUPPIES,1,2010-04-30 14:09:00,0.0,,United Kingdom
506580,48184,DOOR MAT ENGLISH ROSE ,1,2010-04-30 14:09:00,0.0,,United Kingdom
506580,48173C,DOOR MAT BLACK FLOCK ,1,2010-04-30 14:09:00,0.0,,United Kingdom
506580,48138,DOOR MAT UNION FLAG,1,2010-04-30 14:09:00,0.0,,United Kingdom
506580,22513,DOORSTOP FOOTBALL DESIGN,1,2010-04-30 14:09:00,0.0,,United Kingdom
506580,22465,HANGING METAL STAR LANTERN,2,2010-04-30 14:09:00,0.0,,United Kingdom
506580,22465,HANGING METAL STAR LANTERN,1,2010-04-30 14:09:00,0.0,,United Kingdom
506580,22464,HANGING METAL HEART LANTERN,1,2010-04-30 14:09:00,0.0,,United Kingdom
506580,22431,WATERING CAN BLUE ELEPHANT,1,2010-04-30 14:09:00,0.0,,United Kingdom
506580,22384,LUNCH BAG PINK RETROSPOT,1,2010-04-30 14:09:00,0.0,,United Kingdom
506580,22371,AIRLINE BAG VINTAGE TOKYO 78,1,2010-04-30 14:09:00,0.0,,United Kingdom
506580,22366,DOOR MAT AIRMAIL ,1,2010-04-30 14:09:00,0.0,,United Kingdom
506648,84016,invoice 506647,-299,2010-04-30 16:24:00,0.0,,United Kingdom
506666,72800A,,-148,2010-04-30 17:16:00,0.0,,United Kingdom
506668,21169,,-98,2010-04-30 17:16:00,0.0,,United Kingdom
506667,85231E,,-234,2010-04-30 17:16:00,0.0,,United Kingdom
506670,21670,,-54,2010-04-30 17:18:00,0.0,,United Kingdom
506672,85121B,,-15,2010-04-30 17:19:00,0.0,,United Kingdom
506671,22348,,-97,2010-04-30 17:19:00,0.0,,United Kingdom
506725,90162A,,-145,2010-05-04 10:03:00,0.0,,United Kingdom
506727,21759,,1,2010-05-04 10:04:00,0.0,,United Kingdom
506728,84467,,2,2010-05-04 10:04:00,0.0,,United Kingdom
506736,84795D,missing,-240,2010-05-04 10:26:00,0.0,,United Kingdom
506738,84795C,,16,2010-05-04 10:27:00,0.0,,United Kingdom
506737,84795A,,64,2010-05-04 10:27:00,0.0,,United Kingdom
506745,84937,Amazon sold as set,-70,2010-05-04 11:27:00,0.0,,United Kingdom
506746,84937,Dotcom sold as set,-420,2010-05-04 11:29:00,0.0,,United Kingdom
506748,17129C,wrong invc,70,2010-05-04 11:32:00,0.0,,United Kingdom
506749,17129F,17129c,-72,2010-05-04 11:33:00,0.0,,United Kingdom
506819,10080,,90,2010-05-04 12:45:00,0.0,,United Kingdom
506823,72023F,,-81,2010-05-04 13:05:00,0.0,,United Kingdom
506824,72606A,,-42,2010-05-04 13:05:00,0.0,,United Kingdom
506825,72803B,,48,2010-05-04 13:07:00,0.0,,United Kingdom
506838,84937,,-257,2010-05-04 13:52:00,0.0,,United Kingdom
506866,84270,?,-3000,2010-05-04 15:20:00,0.0,,United Kingdom
506867,75149N,,3,2010-05-04 15:24:00,0.0,,United Kingdom
506868,75149N,,-1,2010-05-04 15:24:00,0.0,,United Kingdom
506872,72789,,48,2010-05-04 16:14:00,0.0,,United Kingdom
506955,16050,,-843,2010-05-05 11:45:00,0.0,,United Kingdom
506973,16244B,,-4,2010-05-05 12:41:00,0.0,,United Kingdom
506975,45016,ebay sales,-130,2010-05-05 12:44:00,0.0,,United Kingdom
506994,20747,,21,2010-05-05 13:56:00,0.0,,United Kingdom
507004,21092,phil said so,-20,2010-05-05 14:19:00,0.0,,United Kingdom
507037,16156N,,97,2010-05-05 15:47:00,0.0,,United Kingdom
507116,46000M,POLYESTER FILLER PAD 45x45cm,50,2010-05-06 11:30:00,0.0,,United Kingdom
507154,84858A,wet and rotting,-100,2010-05-06 13:32:00,0.0,,United Kingdom
507155,84858B,wet & rotting,-200,2010-05-06 13:32:00,0.0,,United Kingdom
507162,21869,,-122,2010-05-06 14:14:00,0.0,,United Kingdom
507168,84798B,,-30,2010-05-06 14:32:00,0.0,,United Kingdom
507169,84802A,,-90,2010-05-06 14:33:00,0.0,,United Kingdom
507172,84688,,-40,2010-05-06 14:50:00,0.0,,United Kingdom
507173,84925F,,-50,2010-05-06 14:51:00,0.0,,United Kingdom
507174,84807,display,-180,2010-05-06 14:57:00,0.0,,United Kingdom
507182,85117,,-70,2010-05-06 15:27:00,0.0,,United Kingdom
507187,84199,,480,2010-05-06 16:12:00,0.0,,United Kingdom
507188,35974,,-6,2010-05-06 16:13:00,0.0,,United Kingdom
507189,84934,,-80,2010-05-06 16:13:00,0.0,,United Kingdom
507190,84461,,50,2010-05-06 16:14:00,0.0,,United Kingdom
507192,85017A,wrong ctn size,-626,2010-05-06 16:18:00,0.0,,United Kingdom
507257,84867A,,-29,2010-05-07 11:52:00,0.0,,United Kingdom
507262,35085E,,-27,2010-05-07 12:20:00,0.0,,United Kingdom
507263,21935,,6,2010-05-07 12:20:00,0.0,,United Kingdom
507264,35004P,,6,2010-05-07 12:21:00,0.0,,United Kingdom
507265,21670,,21,2010-05-07 12:23:00,0.0,,United Kingdom
507267,22192,,-4,2010-05-07 12:24:00,0.0,,United Kingdom
507268,84670,missing,-3340,2010-05-07 12:32:00,0.0,,United Kingdom
507276,84972L,,120,2010-05-07 12:58:00,0.0,,United Kingdom
507277,84247E,,100,2010-05-07 12:58:00,0.0,,United Kingdom
507278,46115B,,288,2010-05-07 12:59:00,0.0,,United Kingdom
507299,37461,,96,2010-05-07 14:47:00,0.0,,United Kingdom
507300,75049L,,9,2010-05-07 14:48:00,0.0,,United Kingdom
507304,84670,,2880,2010-05-07 14:51:00,0.0,,United Kingdom
507363,17014A,,192,2010-05-07 16:04:00,0.0,,United Kingdom
507362,44242C,,160,2010-05-07 16:04:00,0.0,,United Kingdom
507439,17014E,,96,2010-05-10 09:23:00,0.0,,United Kingdom
507441,35809B,,-73,2010-05-10 09:25:00,0.0,,United Kingdom
507442,84250M,,-50,2010-05-10 09:27:00,0.0,,United Kingdom
507443,84620,,40,2010-05-10 09:35:00,0.0,,United Kingdom
507444,21335,,-42,2010-05-10 09:36:00,0.0,,United Kingdom
507450,POST,,1000,2010-05-10 10:01:00,0.0,,United Kingdom
507476,84854,,140,2010-05-10 11:26:00,0.0,,United Kingdom
507480,21552,,12,2010-05-10 11:38:00,0.0,,United Kingdom
507482,47587A,,1200,2010-05-10 11:40:00,0.0,,United Kingdom
507601,84629,,20,2010-05-10 13:30:00,0.0,,United Kingdom
507637,84016,FLAG OF ST GEORGE CAR FLAG,10200,2010-05-10 14:55:00,0.0,,United Kingdom
507645,84858A,,-6,2010-05-10 15:28:00,0.0,,United Kingdom
507649,48129,DOOR MAT TOPIARY,3,2010-05-10 15:52:00,0.0,,United Kingdom
